Diet Type,Day,Meal,Dish Combo,Ingredients (per serving),Healthy Tag,Calories (kcal),Carbs (g),Protein (g),Fats (g),Batch
Mixed,250,Day Total,,—,Balanced,1410,194,51,50,.\batch6_mixed_mealplan.csv
Mixed,251,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,251,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,251,Lunch,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,251,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,251,Dinner,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,251,Day Total,,—,Balanced,1880,210,100,68,.\batch6_mixed_mealplan.csv
Mixed,252,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,252,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,252,Lunch,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,252,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,252,Dinner,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,252,Day Total,,—,Balanced,1640,200,79,53,.\batch6_mixed_mealplan.csv
Mixed,253,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,253,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,253,Lunch,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,253,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,253,Dinner,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,253,Day Total,,—,Balanced,1450,189,68,46,.\batch6_mixed_mealplan.csv
Mixed,254,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch6_mixed_mealplan.csv
Mixed,254,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,254,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,254,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,254,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,254,Day Total,,—,Balanced,1580,206,65,55,.\batch6_mixed_mealplan.csv
Mixed,255,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,255,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,255,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,255,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,255,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,255,Day Total,,—,Balanced,1470,202,50,49,.\batch6_mixed_mealplan.csv
Mixed,256,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,256,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,256,Lunch,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,256,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,256,Dinner,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,256,Day Total,,—,Balanced,1700,208,87,57,.\batch6_mixed_mealplan.csv
Mixed,257,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,257,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,257,Lunch,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,257,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,257,Dinner,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,257,Day Total,,—,Balanced,1740,197,92,59,.\batch6_mixed_mealplan.csv
Mixed,258,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch6_mixed_mealplan.csv
Mixed,258,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,258,Lunch,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,258,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,258,Dinner,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,258,Day Total,,—,Balanced,1470,186,69,52,.\batch6_mixed_mealplan.csv
Mixed,259,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,259,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,259,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,259,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,259,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,259,Day Total,,—,Balanced,1450,210,48,45,.\batch6_mixed_mealplan.csv
Mixed,260,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,260,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,260,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,260,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,260,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,260,Day Total,,—,Balanced,1670,208,69,56,.\batch6_mixed_mealplan.csv
Mixed,261,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,261,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,261,Lunch,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,261,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,261,Dinner,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,261,Day Total,,—,Balanced,1610,201,84,54,.\batch6_mixed_mealplan.csv
Mixed,262,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch6_mixed_mealplan.csv
Mixed,262,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,262,Lunch,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,262,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,262,Dinner,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,262,Day Total,,—,Balanced,1570,190,77,56,.\batch6_mixed_mealplan.csv
Mixed,263,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,263,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,263,Lunch,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,263,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,263,Dinner,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,263,Day Total,,—,Balanced,1720,198,84,60,.\batch6_mixed_mealplan.csv
Mixed,264,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,264,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,264,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,264,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,264,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,264,Day Total,,—,Balanced,1460,212,51,43,.\batch6_mixed_mealplan.csv
Mixed,265,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,265,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,265,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,265,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,265,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,265,Day Total,,—,Balanced,1390,197,50,44,.\batch6_mixed_mealplan.csv
Mixed,266,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch6_mixed_mealplan.csv
Mixed,266,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,266,Lunch,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,266,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,266,Dinner,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,266,Day Total,,—,Balanced,1820,202,101,69,.\batch6_mixed_mealplan.csv
Mixed,267,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,267,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,267,Lunch,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,267,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,267,Dinner,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,267,Day Total,,—,Balanced,1630,198,76,55,.\batch6_mixed_mealplan.csv
Mixed,268,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,268,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,268,Lunch,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,268,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,268,Dinner,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,268,Day Total,,—,Balanced,1540,196,71,49,.\batch6_mixed_mealplan.csv
Mixed,269,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,269,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,269,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,269,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,269,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,269,Day Total,,—,Balanced,1560,209,64,49,.\batch6_mixed_mealplan.csv
Mixed,270,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch6_mixed_mealplan.csv
Mixed,270,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,270,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,270,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,270,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,270,Day Total,,—,Balanced,1410,194,51,50,.\batch6_mixed_mealplan.csv
Mixed,271,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,271,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,271,Lunch,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,271,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,271,Dinner,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,271,Day Total,,—,Balanced,1690,206,84,59,.\batch6_mixed_mealplan.csv
Mixed,272,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,272,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,272,Lunch,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,272,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,272,Dinner,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,272,Day Total,,—,Balanced,1830,204,95,62,.\batch6_mixed_mealplan.csv
Mixed,273,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,273,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,273,Lunch,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,273,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,273,Dinner,Egg Curry+Rice,"Rice 50g, Egg 2, Tomato 20g, Onion 20g, Spices 5g, Oil 8ml",Healthy,400,54,20,10,.\batch6_mixed_mealplan.csv
Mixed,273,Day Total,,—,Balanced,1450,189,68,46,.\batch6_mixed_mealplan.csv
Mixed,274,Breakfast,Dosa,"Rice 50g, Urad Dal 15g, Oil 5ml, Salt 2g",Healthy,260,42,9,9,.\batch6_mixed_mealplan.csv
Mixed,274,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,274,Lunch,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,274,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,274,Dinner,Pulusu+Rice,"Rice 50g, Vegetable 100g, Tamarind 5g, Chili 5g, Curry Leaves 2g, Oil 5ml, Spices 5g",Healthy,360,62,10,7,.\batch6_mixed_mealplan.csv
Mixed,274,Day Total,,—,Balanced,1390,202,49,46,.\batch6_mixed_mealplan.csv
Mixed,275,Breakfast,Upma,"Rava 50g, Curry Leaves 2g, Mustard 2g, Chili 5g, Oil 5ml, Salt 2g",Healthy,320,50,8,8,.\batch6_mixed_mealplan.csv
Mixed,275,Morning Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,275,Lunch,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,275,Evening Snack,Chicken Pakora,"Chicken 60g, Besan 30g, Chili 5g, Oil 10ml",Healthy,300,20,18,16,.\batch6_mixed_mealplan.csv
Mixed,275,Dinner,Kura+Rice,"Rice 50g, Vegetable 120g, Tomato 20g, Curry Leaves 2g, Mustard Seeds 2g, Oil 5ml, Spices 5g",Healthy,370,58,11,9,.\batch6_mixed_mealplan.csv
Mixed,275,Day Total,,—,Balanced,1660,206,66,58,.\batch6_mixed_mealplan.csv
Mixed,276,Breakfast,Pesarattu,"Green Gram 60g, Chili 5g, Cumin 2g, Oil 5ml, Salt 2g",Healthy,330,52,11,6,.\batch6_mixed_mealplan.csv
Mixed,276,Morning Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,276,Lunch,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,276,Evening Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,276,Dinner,Chicken Curry+Rice,"Rice 50g, Chicken 100g, Onion 20g, Tomato 20g, Spices 5g, Oil 10ml",Healthy,480,60,28,14,.\batch6_mixed_mealplan.csv
Mixed,276,Day Total,,—,Balanced,1700,208,87,57,.\batch6_mixed_mealplan.csv
Mixed,277,Breakfast,Idli,"Rice 50g, Urad Dal 20g, Salt 2g",Healthy,240,45,8,3,.\batch6_mixed_mealplan.csv
Mixed,277,Morning Snack,Corn,"Corn 80g, Chili Powder 2g, Lemon Juice 5ml, Salt 2g",Healthy,160,30,5,3,.\batch6_mixed_mealplan.csv
Mixed,277,Lunch,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
Mixed,277,Evening Snack,Paneer Tikka,"Paneer 80g, Spices 5g, Oil 5ml",Healthy,250,6,15,20,.\batch6_mixed_mealplan.csv
Mixed,277,Dinner,Fish Pulusu+Rice,"Rice 50g, Fish 100g, Tamarind 5g, Tomato 20g, Curry Leaves 2g, Oil 10ml, Spices 5g",Healthy,450,56,24,12,.\batch6_mixed_mealplan.csv
